status_id,created_at,source,is_quote,is_retweet,display_text_width,favorite_count,reply_to_screen_name,date,year,month,week,wday,hour,month_year
x897520687379865600,2017-08-15T18:09:41Z,Twitter for iPhone,FALSE,TRUE,119,0,NA,2017-08-15,2017,Aug,33,Tue,14,Aug-2017
x897577328032837632,2017-08-15T21:54:45Z,Twitter for iPhone,FALSE,TRUE,40,0,NA,2017-08-15,2017,Aug,33,Tue,17,Aug-2017
x897605241901903879,2017-08-15T23:45:41Z,Twitter for iPhone,FALSE,FALSE,66,87,NA,2017-08-15,2017,Aug,33,Tue,19,Aug-2017
x897612436685164544,2017-08-16T00:14:16Z,Twitter Web Client,FALSE,TRUE,139,0,NA,2017-08-15,2017,Aug,33,Tue,20,Aug-2017
x897627783907745792,2017-08-16T01:15:15Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-15,2017,Aug,33,Tue,21,Aug-2017
x897643375247208450,2017-08-16T02:17:12Z,Twitter for iPhone,FALSE,TRUE,85,0,NA,2017-08-15,2017,Aug,33,Tue,22,Aug-2017
x897667238001602560,2017-08-16T03:52:02Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-15,2017,Aug,33,Tue,23,Aug-2017
x897669754055426048,2017-08-16T04:02:01Z,Twitter Web Client,FALSE,FALSE,108,166,NA,2017-08-16,2017,Aug,33,Wed,0,Aug-2017
x897688962483064832,2017-08-16T05:18:21Z,Twitter for iPhone,FALSE,TRUE,99,0,NA,2017-08-16,2017,Aug,33,Wed,1,Aug-2017
x897842842307055616,2017-08-16T15:29:49Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,11,Aug-2017
x897844416681041920,2017-08-16T15:36:04Z,Twitter for iPhone,TRUE,FALSE,132,8,NA,2017-08-16,2017,Aug,33,Wed,11,Aug-2017
x897845542566453249,2017-08-16T15:40:33Z,Twitter for iPhone,FALSE,FALSE,131,2,amanitaringwood,2017-08-16,2017,Aug,33,Wed,11,Aug-2017
x897862534669234176,2017-08-16T16:48:04Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,12,Aug-2017
x897862604676366336,2017-08-16T16:48:21Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,12,Aug-2017
x897863117421596676,2017-08-16T16:50:23Z,Twitter for iPhone,FALSE,FALSE,140,13,NA,2017-08-16,2017,Aug,33,Wed,12,Aug-2017
x897866006189756417,2017-08-16T17:01:52Z,Twitter for iPhone,FALSE,TRUE,130,0,NA,2017-08-16,2017,Aug,33,Wed,13,Aug-2017
x897881933123866625,2017-08-16T18:05:09Z,Twitter for iPhone,FALSE,FALSE,124,34,NA,2017-08-16,2017,Aug,33,Wed,14,Aug-2017
x897882195901206537,2017-08-16T18:06:12Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,14,Aug-2017
x897882224875511808,2017-08-16T18:06:18Z,Twitter for iPhone,FALSE,TRUE,113,0,NA,2017-08-16,2017,Aug,33,Wed,14,Aug-2017
x897882328567042055,2017-08-16T18:06:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,14,Aug-2017
x897895636833533952,2017-08-16T18:59:36Z,Twitter for iPhone,TRUE,FALSE,84,31,NA,2017-08-16,2017,Aug,33,Wed,14,Aug-2017
x897914732245549061,2017-08-16T20:15:29Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,16,Aug-2017
x897938318872260609,2017-08-16T21:49:12Z,Twitter Web Client,FALSE,FALSE,121,60,NA,2017-08-16,2017,Aug,33,Wed,17,Aug-2017
x897938607238938626,2017-08-16T21:50:21Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-16,2017,Aug,33,Wed,17,Aug-2017
x897952083546165252,2017-08-16T22:43:54Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-08-16,2017,Aug,33,Wed,18,Aug-2017
x897952312928464896,2017-08-16T22:44:49Z,Twitter for iPhone,FALSE,FALSE,111,21,NA,2017-08-16,2017,Aug,33,Wed,18,Aug-2017
x897964895500718081,2017-08-16T23:34:49Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,19,Aug-2017
x897966761341063169,2017-08-16T23:42:13Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-16,2017,Aug,33,Wed,19,Aug-2017
x898024577980346368,2017-08-17T03:31:58Z,Twitter for iPhone,TRUE,FALSE,63,86,NA,2017-08-16,2017,Aug,33,Wed,23,Aug-2017
x898033390254829568,2017-08-17T04:06:59Z,Twitter for iPhone,FALSE,FALSE,108,27,NA,2017-08-17,2017,Aug,33,Thu,0,Aug-2017
x898033433091485697,2017-08-17T04:07:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,0,Aug-2017
x898035752562343936,2017-08-17T04:16:22Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,0,Aug-2017
x898048818847113216,2017-08-17T05:08:18Z,Twitter for iPhone,FALSE,FALSE,111,37,NA,2017-08-17,2017,Aug,33,Thu,1,Aug-2017
x898212441527656448,2017-08-17T15:58:28Z,Twitter for iPhone,FALSE,TRUE,133,0,NA,2017-08-17,2017,Aug,33,Thu,11,Aug-2017
x898212655923691521,2017-08-17T15:59:19Z,Twitter for iPhone,FALSE,TRUE,121,0,NA,2017-08-17,2017,Aug,33,Thu,11,Aug-2017
x898212933150310400,2017-08-17T16:00:25Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,12,Aug-2017
x898212982697709570,2017-08-17T16:00:37Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-17,2017,Aug,33,Thu,12,Aug-2017
x898213503810621440,2017-08-17T16:02:41Z,Twitter for iPhone,FALSE,FALSE,134,243,NA,2017-08-17,2017,Aug,33,Thu,12,Aug-2017
x898250745358802944,2017-08-17T18:30:41Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,14,Aug-2017
x898250898840797186,2017-08-17T18:31:17Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,14,Aug-2017
x898251123118690304,2017-08-17T18:32:11Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,14,Aug-2017
x898259676860530688,2017-08-17T19:06:10Z,Twitter for iPhone,FALSE,FALSE,87,19,NA,2017-08-17,2017,Aug,33,Thu,15,Aug-2017
x898260923151986688,2017-08-17T19:11:07Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-17,2017,Aug,33,Thu,15,Aug-2017
x898262302226513920,2017-08-17T19:16:36Z,Twitter for iPhone,FALSE,TRUE,74,0,NA,2017-08-17,2017,Aug,33,Thu,15,Aug-2017
x898266718338002945,2017-08-17T19:34:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,15,Aug-2017
x898278471343812608,2017-08-17T20:20:51Z,OS X,FALSE,FALSE,45,179,NA,2017-08-17,2017,Aug,33,Thu,16,Aug-2017
x898341514903814144,2017-08-18T00:31:22Z,Twitter for iPhone,TRUE,FALSE,135,32,NA,2017-08-17,2017,Aug,33,Thu,20,Aug-2017
x898353684173791232,2017-08-18T01:19:43Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,21,Aug-2017
x898353770635067393,2017-08-18T01:20:04Z,Twitter Web Client,FALSE,TRUE,81,0,NA,2017-08-17,2017,Aug,33,Thu,21,Aug-2017
x898379821499154433,2017-08-18T03:03:35Z,Twitter for iPhone,TRUE,FALSE,140,14,NA,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898381015235866624,2017-08-18T03:08:19Z,Twitter for iPhone,FALSE,FALSE,74,1,woy,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898381481793421312,2017-08-18T03:10:11Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898383776987971584,2017-08-18T03:19:18Z,Twitter for iPhone,TRUE,FALSE,138,9,NA,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898384082526244864,2017-08-18T03:20:31Z,Twitter for iPhone,FALSE,FALSE,15,2,MikeAsti11,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898386474600673281,2017-08-18T03:30:01Z,Twitter for iPhone,FALSE,FALSE,106,9,Winks412,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898386956345901056,2017-08-18T03:31:56Z,Twitter for iPhone,FALSE,FALSE,142,2,Swearengen95,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898387795999412224,2017-08-18T03:35:16Z,Twitter for iPhone,FALSE,FALSE,143,0,EbonySm00064591,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898389886469894144,2017-08-18T03:43:34Z,Twitter for iPhone,FALSE,FALSE,141,0,MercerStarNews,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898390349789442048,2017-08-18T03:45:25Z,Twitter for iPhone,FALSE,FALSE,133,2,JanePitt,2017-08-17,2017,Aug,33,Thu,23,Aug-2017
x898399157152497664,2017-08-18T04:20:25Z,Twitter for iPhone,FALSE,FALSE,136,0,alanrobinson412,2017-08-18,2017,Aug,33,Fri,0,Aug-2017
x898400467566206979,2017-08-18T04:25:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,0,Aug-2017
x898401485867802627,2017-08-18T04:29:40Z,Twitter for iPhone,TRUE,FALSE,138,25,NA,2017-08-18,2017,Aug,33,Fri,0,Aug-2017
x898409789968965632,2017-08-18T05:02:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898410088116830209,2017-08-18T05:03:51Z,Twitter for iPhone,TRUE,FALSE,68,11,NA,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898418599026499585,2017-08-18T05:37:40Z,Twitter for iPhone,FALSE,FALSE,22,1,percipian,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898419083829313538,2017-08-18T05:39:36Z,Twitter for iPhone,FALSE,FALSE,112,3,Slygun,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898419563263533056,2017-08-18T05:41:30Z,Twitter for iPhone,FALSE,TRUE,57,0,NA,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898421291492884484,2017-08-18T05:48:22Z,Twitter for iPhone,FALSE,FALSE,140,49,NA,2017-08-18,2017,Aug,33,Fri,1,Aug-2017
x898576939862065152,2017-08-18T16:06:51Z,Twitter for iPhone,FALSE,FALSE,53,128,NA,2017-08-18,2017,Aug,33,Fri,12,Aug-2017
x898589413843755008,2017-08-18T16:56:25Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,12,Aug-2017
x898589473750908928,2017-08-18T16:56:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,12,Aug-2017
x898589631796494338,2017-08-18T16:57:17Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,12,Aug-2017
x898602767312240642,2017-08-18T17:49:29Z,Twitter for iPhone,FALSE,FALSE,63,239,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898602875701440513,2017-08-18T17:49:55Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898602929501880320,2017-08-18T17:50:08Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898603172507271169,2017-08-18T17:51:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898603816160862212,2017-08-18T17:53:39Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898604558842077185,2017-08-18T17:56:36Z,Twitter for iPhone,TRUE,FALSE,37,148,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898604826585513985,2017-08-18T17:57:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,13,Aug-2017
x898630723028078592,2017-08-18T19:40:34Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-18,2017,Aug,33,Fri,15,Aug-2017
x898630802375757824,2017-08-18T19:40:53Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,15,Aug-2017
x898631591131467776,2017-08-18T19:44:01Z,Twitter for iPhone,TRUE,FALSE,65,126,NA,2017-08-18,2017,Aug,33,Fri,15,Aug-2017
x898634036809048064,2017-08-18T19:53:44Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,15,Aug-2017
x898673416462577664,2017-08-18T22:30:13Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898674082664902657,2017-08-18T22:32:52Z,Twitter for iPhone,FALSE,FALSE,139,31,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898674241855307776,2017-08-18T22:33:30Z,Twitter for iPhone,FALSE,TRUE,138,0,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898675784155410432,2017-08-18T22:39:38Z,Twitter for iPhone,FALSE,TRUE,132,0,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898676753547366400,2017-08-18T22:43:29Z,Twitter for iPhone,FALSE,TRUE,89,0,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898677142673698816,2017-08-18T22:45:02Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898678951580545024,2017-08-18T22:52:13Z,Twitter Web Client,FALSE,FALSE,73,115,NA,2017-08-18,2017,Aug,33,Fri,18,Aug-2017
x898719234452144129,2017-08-19T01:32:17Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-18,2017,Aug,33,Fri,21,Aug-2017
x898719343567138816,2017-08-19T01:32:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,21,Aug-2017
x898741086344028160,2017-08-19T02:59:07Z,Twitter Web Client,FALSE,FALSE,80,45,NA,2017-08-18,2017,Aug,33,Fri,22,Aug-2017
x898755520970076160,2017-08-19T03:56:28Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-18,2017,Aug,33,Fri,23,Aug-2017
x898776004159610881,2017-08-19T05:17:52Z,Twitter for iPhone,TRUE,FALSE,77,99,NA,2017-08-19,2017,Aug,33,Sat,1,Aug-2017
x898944229120102400,2017-08-19T16:26:20Z,Twitter for iPhone,FALSE,TRUE,148,0,NA,2017-08-19,2017,Aug,33,Sat,12,Aug-2017
x898948528508215298,2017-08-19T16:43:25Z,Twitter for iPhone,FALSE,FALSE,26,70,NA,2017-08-19,2017,Aug,33,Sat,12,Aug-2017
x898956088137142272,2017-08-19T17:13:27Z,Twitter for iPhone,FALSE,TRUE,148,0,NA,2017-08-19,2017,Aug,33,Sat,13,Aug-2017
x898957930179043328,2017-08-19T17:20:47Z,Twitter for iPhone,FALSE,FALSE,104,67,NA,2017-08-19,2017,Aug,33,Sat,13,Aug-2017
x898964657855094784,2017-08-19T17:47:31Z,Twitter for iPhone,FALSE,TRUE,63,0,NA,2017-08-19,2017,Aug,33,Sat,13,Aug-2017
x898992801857363968,2017-08-19T19:39:21Z,Twitter for iPhone,FALSE,TRUE,137,0,NA,2017-08-19,2017,Aug,33,Sat,15,Aug-2017
x899022050676944901,2017-08-19T21:35:34Z,Twitter for iPhone,TRUE,FALSE,139,53,NA,2017-08-19,2017,Aug,33,Sat,17,Aug-2017
x899047774087516166,2017-08-19T23:17:47Z,Twitter for iPhone,TRUE,FALSE,142,37,NA,2017-08-19,2017,Aug,33,Sat,19,Aug-2017
x899052760108322816,2017-08-19T23:37:36Z,Twitter for iPhone,FALSE,FALSE,100,2,NickelATesla,2017-08-19,2017,Aug,33,Sat,19,Aug-2017
x899086719282184193,2017-08-20T01:52:32Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-19,2017,Aug,33,Sat,21,Aug-2017
x899098852485214208,2017-08-20T02:40:45Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-19,2017,Aug,33,Sat,22,Aug-2017
x899098886320652289,2017-08-20T02:40:53Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-08-19,2017,Aug,33,Sat,22,Aug-2017
x899304600532070400,2017-08-20T16:18:19Z,Twitter for iPhone,FALSE,FALSE,125,22,NA,2017-08-20,2017,Aug,34,Sun,12,Aug-2017
x899304673710141442,2017-08-20T16:18:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-20,2017,Aug,34,Sun,12,Aug-2017
x899347659122765825,2017-08-20T19:09:25Z,Twitter Web Client,FALSE,FALSE,85,102,NA,2017-08-20,2017,Aug,34,Sun,15,Aug-2017
x899398505567059968,2017-08-20T22:31:28Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-08-20,2017,Aug,34,Sun,18,Aug-2017
x899400702149238785,2017-08-20T22:40:12Z,Twitter Web Client,FALSE,FALSE,68,16,NA,2017-08-20,2017,Aug,34,Sun,18,Aug-2017
x899416202262478848,2017-08-20T23:41:47Z,Twitter Web Client,FALSE,FALSE,94,12,NA,2017-08-20,2017,Aug,34,Sun,19,Aug-2017
x899453847424434176,2017-08-21T02:11:22Z,Twitter for iPhone,FALSE,FALSE,99,21,NA,2017-08-20,2017,Aug,34,Sun,22,Aug-2017
x899461177218039808,2017-08-21T02:40:30Z,Twitter for iPhone,FALSE,FALSE,140,17,NA,2017-08-20,2017,Aug,34,Sun,22,Aug-2017
x899478060080275456,2017-08-21T03:47:35Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-20,2017,Aug,34,Sun,23,Aug-2017
x899691931231555585,2017-08-21T17:57:26Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-21,2017,Aug,34,Mon,13,Aug-2017
x899692067600859139,2017-08-21T17:57:59Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-21,2017,Aug,34,Mon,13,Aug-2017
x899692394538520576,2017-08-21T17:59:16Z,Twitter for iPhone,FALSE,FALSE,70,44,NA,2017-08-21,2017,Aug,34,Mon,13,Aug-2017
x899693736019603456,2017-08-21T18:04:36Z,Twitter for iPhone,TRUE,FALSE,67,11,NA,2017-08-21,2017,Aug,34,Mon,14,Aug-2017
x899695265967468545,2017-08-21T18:10:41Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-21,2017,Aug,34,Mon,14,Aug-2017
x899698915339055108,2017-08-21T18:25:11Z,Twitter Web Client,FALSE,FALSE,98,32,NA,2017-08-21,2017,Aug,34,Mon,14,Aug-2017
x899723088023236608,2017-08-21T20:01:14Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-21,2017,Aug,34,Mon,16,Aug-2017
x899737576986333184,2017-08-21T20:58:49Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-21,2017,Aug,34,Mon,16,Aug-2017
x899742687028490241,2017-08-21T21:19:07Z,Twitter for iPhone,FALSE,FALSE,87,11,NA,2017-08-21,2017,Aug,34,Mon,17,Aug-2017
x899742775972962305,2017-08-21T21:19:28Z,Twitter for iPhone,FALSE,TRUE,138,0,NA,2017-08-21,2017,Aug,34,Mon,17,Aug-2017
x899743556079898624,2017-08-21T21:22:34Z,Twitter for iPhone,FALSE,TRUE,135,0,NA,2017-08-21,2017,Aug,34,Mon,17,Aug-2017
x899751050684530688,2017-08-21T21:52:21Z,Twitter for iPhone,TRUE,FALSE,35,8,NA,2017-08-21,2017,Aug,34,Mon,17,Aug-2017
x899773124954263556,2017-08-21T23:20:04Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-21,2017,Aug,34,Mon,19,Aug-2017
x899773572868169728,2017-08-21T23:21:51Z,Twitter for iPhone,TRUE,FALSE,112,95,NA,2017-08-21,2017,Aug,34,Mon,19,Aug-2017
x899798853624500224,2017-08-22T01:02:18Z,Twitter for iPhone,FALSE,FALSE,122,44,NA,2017-08-21,2017,Aug,34,Mon,21,Aug-2017
x899840750694871040,2017-08-22T03:48:47Z,Twitter for iPhone,FALSE,TRUE,89,0,NA,2017-08-21,2017,Aug,34,Mon,23,Aug-2017
x899842635879284738,2017-08-22T03:56:17Z,Twitter for iPhone,FALSE,FALSE,136,15,NA,2017-08-21,2017,Aug,34,Mon,23,Aug-2017
x899844401404530688,2017-08-22T04:03:18Z,Twitter for iPhone,FALSE,FALSE,124,17,NA,2017-08-22,2017,Aug,34,Tue,0,Aug-2017
x899847635812704261,2017-08-22T04:16:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,0,Aug-2017
x900031664629452800,2017-08-22T16:27:25Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-22,2017,Aug,34,Tue,12,Aug-2017
x900031802731098112,2017-08-22T16:27:58Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,12,Aug-2017
x900032196383322114,2017-08-22T16:29:32Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,12,Aug-2017
x900034125553389569,2017-08-22T16:37:12Z,Twitter for iPhone,TRUE,FALSE,96,55,NA,2017-08-22,2017,Aug,34,Tue,12,Aug-2017
x900071938407751680,2017-08-22T19:07:27Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,15,Aug-2017
x900089981120786435,2017-08-22T20:19:09Z,Twitter for iPhone,FALSE,FALSE,78,45,NA,2017-08-22,2017,Aug,34,Tue,16,Aug-2017
x900090038091907072,2017-08-22T20:19:22Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,16,Aug-2017
x900097927720337408,2017-08-22T20:50:43Z,Twitter for iPhone,FALSE,FALSE,143,1,PrinceThomass,2017-08-22,2017,Aug,34,Tue,16,Aug-2017
x900104431634722817,2017-08-22T21:16:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,17,Aug-2017
x900108154901540864,2017-08-22T21:31:21Z,Twitter for iPhone,FALSE,FALSE,77,40,NA,2017-08-22,2017,Aug,34,Tue,17,Aug-2017
x900108507860484096,2017-08-22T21:32:46Z,Twitter for iPhone,FALSE,FALSE,121,13,NA,2017-08-22,2017,Aug,34,Tue,17,Aug-2017
x900138065032773632,2017-08-22T23:30:13Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,19,Aug-2017
x900139265832734726,2017-08-22T23:34:59Z,Twitter for iPhone,TRUE,FALSE,73,17,NA,2017-08-22,2017,Aug,34,Tue,19,Aug-2017
x900139708235251713,2017-08-22T23:36:44Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-22,2017,Aug,34,Tue,19,Aug-2017
x900194993490493440,2017-08-23T03:16:25Z,Twitter Web Client,FALSE,FALSE,141,31,NA,2017-08-22,2017,Aug,34,Tue,23,Aug-2017
x900358561254883329,2017-08-23T14:06:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900358658504114177,2017-08-23T14:06:46Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900370352936583168,2017-08-23T14:53:14Z,Twitter for iPhone,TRUE,FALSE,94,43,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900370394057764865,2017-08-23T14:53:24Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900371249595109376,2017-08-23T14:56:48Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900371777347518464,2017-08-23T14:58:54Z,Twitter for iPhone,TRUE,FALSE,72,81,NA,2017-08-23,2017,Aug,34,Wed,10,Aug-2017
x900379157582032896,2017-08-23T15:28:14Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-23,2017,Aug,34,Wed,11,Aug-2017
x900412262674038784,2017-08-23T17:39:46Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-23,2017,Aug,34,Wed,13,Aug-2017
x900412427958923264,2017-08-23T17:40:26Z,Twitter for iPhone,FALSE,TRUE,129,0,NA,2017-08-23,2017,Aug,34,Wed,13,Aug-2017
x900453966428995584,2017-08-23T20:25:29Z,Twitter for iPhone,FALSE,TRUE,108,0,NA,2017-08-23,2017,Aug,34,Wed,16,Aug-2017
x900458429935910912,2017-08-23T20:43:14Z,Twitter for iPhone,FALSE,FALSE,103,57,NA,2017-08-23,2017,Aug,34,Wed,16,Aug-2017
x900494926340816898,2017-08-23T23:08:15Z,Twitter for iPhone,TRUE,FALSE,114,68,NA,2017-08-23,2017,Aug,34,Wed,19,Aug-2017
x900495378881052677,2017-08-23T23:10:03Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-23,2017,Aug,34,Wed,19,Aug-2017
x900736412991070209,2017-08-24T15:07:50Z,Twitter for iPhone,TRUE,FALSE,16,32,NA,2017-08-24,2017,Aug,34,Thu,11,Aug-2017
x900760276030672896,2017-08-24T16:42:39Z,Twitter for iPhone,TRUE,FALSE,136,52,NA,2017-08-24,2017,Aug,34,Thu,12,Aug-2017
x900760305982218240,2017-08-24T16:42:46Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-24,2017,Aug,34,Thu,12,Aug-2017
x900760733318881280,2017-08-24T16:44:28Z,Twitter for iPhone,FALSE,TRUE,115,0,NA,2017-08-24,2017,Aug,34,Thu,12,Aug-2017
x900761030674067457,2017-08-24T16:45:39Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-24,2017,Aug,34,Thu,12,Aug-2017
x900763491493175296,2017-08-24T16:55:26Z,Twitter for iPhone,FALSE,FALSE,128,11,NA,2017-08-24,2017,Aug,34,Thu,12,Aug-2017
x900793147319623684,2017-08-24T18:53:16Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-08-24,2017,Aug,34,Thu,14,Aug-2017
x900793446004338688,2017-08-24T18:54:28Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-24,2017,Aug,34,Thu,14,Aug-2017
x900793678477873153,2017-08-24T18:55:23Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-24,2017,Aug,34,Thu,14,Aug-2017
x900815615744778242,2017-08-24T20:22:33Z,Twitter Web Client,FALSE,FALSE,67,45,NA,2017-08-24,2017,Aug,34,Thu,16,Aug-2017
x900831276227330048,2017-08-24T21:24:47Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-24,2017,Aug,34,Thu,17,Aug-2017
x900935478618337280,2017-08-25T04:18:51Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-25,2017,Aug,34,Fri,0,Aug-2017
x900935750681866240,2017-08-25T04:19:56Z,Twitter for iPhone,FALSE,TRUE,108,0,NA,2017-08-25,2017,Aug,34,Fri,0,Aug-2017
